id,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,country,city,category
1286,0,0,0,0,0,0,0,0,0,26,42,57,65,65,59,57,63,71,67,48,25,0,0,0,1,0,4
1287,0,0,0,0,0,0,0,0,0,26,60,64,65,75,74,71,71,66,53,35,0,0,0,0,1,0,4
1288,0,0,0,0,0,0,0,0,0,33,60,69,57,48,48,33,0,0,0,0,0,0,0,0,1,0,4
1289,0,0,0,0,0,0,0,0,0,34,63,75,65,52,40,24,0,0,0,0,0,0,0,0,1,0,4
1290,37,21,0,0,0,0,0,0,0,0,30,42,51,58,60,56,48,46,48,56,67,75,72,58,1,0,4
1291,0,0,0,0,0,0,0,0,0,0,28,35,38,40,42,51,56,49,38,28,23,16,7,0,1,0,4
1292,0,0,0,0,0,0,0,0,0,0,0,10,15,19,25,32,42,54,67,75,71,57,39,21,1,0,4
1293,0,0,0,0,0,0,0,0,0,0,0,11,23,33,35,35,43,57,64,57,40,22,0,0,1,0,4
1294,0,0,0,0,0,0,0,0,12,30,49,61,56,39,24,15,12,11,9,9,7,5,0,0,1,0,4
1295,0,0,0,0,0,0,0,0,16,37,60,75,70,50,30,18,14,14,15,13,11,7,0,0,1,0,4
1296,22,0,0,0,0,0,0,0,0,0,12,18,24,28,32,32,32,32,36,45,55,59,53,38,1,0,4
1297,0,0,0,0,0,0,0,0,0,0,19,32,46,53,53,44,32,29,31,26,15,0,0,0,1,0,4
1298,0,0,0,0,0,0,0,0,0,0,12,24,33,36,39,42,36,33,42,54,54,39,21,0,1,0,4
1299,0,0,0,0,0,0,0,0,0,0,3,12,36,63,75,66,48,39,45,48,45,30,0,0,1,0,4
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,46,68,75,60,36,15,0,1,0,4
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,38,38,27,14,0,0,1,0,4
1302,0,0,0,0,0,0,0,0,12,26,39,39,35,35,35,26,17,8,3,0,0,0,0,0,1,0,4
1303,0,0,0,0,0,0,0,0,17,48,75,71,44,35,71,26,0,0,0,0,0,0,0,0,1,0,4
1304,0,0,0,0,0,0,0,0,0,0,0,32,45,45,42,44,39,29,43,66,45,0,0,0,1,0,4
1305,0,0,0,0,0,0,0,0,0,0,0,23,45,66,75,67,52,44,44,41,29,0,0,0,1,0,4
1306,39,23,0,0,0,0,0,0,0,0,11,19,28,37,45,52,60,67,72,75,75,72,66,54,1,0,4
1307,0,0,0,0,0,0,0,0,0,0,17,26,40,53,64,70,73,74,74,71,63,49,32,18,1,0,4
1308,0,0,0,0,0,0,0,0,0,0,0,22,33,32,0,0,0,30,50,68,75,65,45,0,1,0,4
1309,0,0,0,0,0,0,0,0,0,0,0,11,24,22,0,0,0,24,34,40,39,32,0,0,1,0,4
1310,41,0,0,0,0,0,0,0,0,0,0,0,12,18,24,27,30,30,34,44,59,72,75,62,1,0,4
1311,0,0,0,0,0,0,0,0,0,0,0,0,12,16,19,21,22,23,23,22,17,0,0,0,1,0,4
1312,46,36,21,0,0,0,0,0,0,0,0,15,25,32,30,25,24,33,48,60,62,56,49,48,1,0,4
1313,15,0,0,0,0,0,0,0,0,0,0,12,20,26,29,30,32,35,41,46,46,41,32,23,1,0,4
1314,15,8,8,6,0,0,0,0,0,0,0,8,12,17,22,27,33,39,49,58,63,58,45,29,1,0,4
1315,0,0,0,0,0,0,0,0,0,0,0,5,8,11,11,10,8,7,5,4,2,1,0,1,1,0,4
1316,10,15,0,0,0,0,0,0,0,0,2,5,12,21,29,31,26,18,15,29,53,61,39,15,1,0,4
1317,2,8,0,0,0,0,0,0,0,0,2,11,19,29,40,48,50,48,40,29,35,59,38,5,1,0,4
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,66,75,0,0,0,1,0,4
1319,0,0,0,0,0,0,0,0,0,0,37,56,68,68,0,0,0,39,53,61,56,0,0,0,1,0,4
1320,33,13,0,0,0,0,0,0,0,0,0,4,27,64,69,44,37,48,57,57,54,54,58,52,1,0,4
1321,0,0,0,0,0,0,0,0,0,0,0,17,38,59,66,56,44,42,56,71,75,63,42,23,1,0,4
1322,0,0,0,0,0,0,0,0,0,0,0,10,15,19,25,32,42,54,67,75,71,57,39,21,1,0,4
1323,0,0,0,0,0,0,0,0,0,0,0,11,23,33,35,35,43,57,64,57,40,22,0,0,1,0,4
1324,0,0,0,0,0,0,0,0,0,0,22,36,42,37,29,24,27,39,51,62,64,59,48,0,1,0,4
1325,0,0,0,0,0,0,0,0,0,0,29,42,50,47,37,29,30,38,48,53,47,34,0,0,1,0,4
1326,0,0,0,0,0,0,0,0,0,0,0,10,18,27,30,27,30,36,48,68,75,53,23,0,1,0,4
1327,0,0,0,0,0,0,0,0,0,0,0,2,19,30,28,38,38,34,38,49,41,0,0,0,1,0,4
1328,32,17,7,0,0,0,0,0,0,0,0,17,23,27,26,25,26,32,45,60,72,75,66,50,1,0,4
1329,13,5,0,0,0,0,0,0,0,0,20,28,32,32,28,26,29,37,46,51,50,44,34,23,1,0,4
1330,22,12,4,0,0,0,0,0,0,0,0,10,16,21,25,27,32,45,63,75,69,54,40,31,1,0,4
1331,4,2,0,0,0,0,0,0,0,0,0,8,20,28,26,26,32,40,45,44,37,26,17,9,1,0,4
1332,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,39,56,70,75,65,47,27,1,0,4
1333,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,36,44,47,44,35,23,12,1,0,4
1334,42,30,0,0,0,0,0,0,0,0,0,26,42,51,46,36,31,38,49,63,72,75,69,57,1,0,4
1335,17,13,0,0,0,0,0,0,0,0,0,48,71,73,60,48,50,55,58,56,48,40,30,21,1,0,4
1336,0,0,0,0,0,0,0,0,0,24,37,45,45,36,24,12,6,0,0,0,0,0,0,0,1,0,4
1337,0,0,0,0,0,0,0,0,0,22,44,65,75,65,42,20,7,0,0,0,0,0,0,0,1,0,4
1338,0,0,0,0,0,0,0,0,0,0,0,9,24,36,27,18,24,30,24,0,0,0,0,0,1,0,4
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1340,0,0,0,0,0,0,0,0,0,25,38,48,48,42,31,22,17,15,12,10,8,0,0,0,1,0,4
1341,0,0,0,0,0,0,0,0,0,29,52,71,75,61,41,26,19,17,14,11,0,0,0,0,1,0,4
1342,0,0,0,0,0,0,0,0,0,0,3,10,18,21,19,15,12,15,21,28,32,30,23,14,1,0,4
1343,0,0,0,0,0,0,0,0,0,0,8,20,35,40,38,38,44,50,62,75,64,31,0,0,1,0,4
1344,0,0,0,0,0,0,0,0,0,0,0,9,22,42,63,73,74,72,72,75,69,55,37,0,1,0,4
1345,0,0,0,0,0,0,0,0,0,0,0,9,20,35,53,66,69,61,46,35,29,23,11,0,1,0,4
1346,0,0,0,0,0,0,0,0,0,3,9,17,24,29,30,33,39,49,61,67,63,49,33,18,1,0,4
1347,0,0,0,0,0,0,0,0,0,5,9,17,25,30,32,32,33,41,52,53,42,23,0,0,1,0,4
1348,0,0,0,0,0,0,0,0,0,0,44,64,75,68,49,0,0,16,23,30,34,31,23,0,1,0,4
1349,0,0,0,0,0,0,0,0,0,0,32,53,64,58,39,0,0,20,24,25,21,0,0,0,1,0,4
1350,0,0,0,0,0,0,0,0,0,0,0,16,27,36,39,32,24,24,44,62,53,37,21,0,1,0,4
1351,0,0,0,0,0,0,0,0,0,0,0,21,59,75,44,17,20,41,62,66,49,26,0,0,1,0,4
1352,44,48,42,23,0,0,0,0,0,0,12,21,29,34,36,36,37,44,57,69,75,69,57,45,1,0,4
1353,0,0,0,0,0,0,0,0,0,0,11,17,26,35,46,56,63,67,65,60,52,41,31,21,1,0,4
1354,0,0,0,0,0,0,0,0,0,0,0,24,41,52,54,52,52,58,68,75,73,64,49,33,1,0,4
1355,0,0,0,0,0,0,0,0,0,0,0,19,35,54,64,59,47,39,41,48,48,38,0,0,1,0,4
1356,0,0,0,0,0,0,0,14,26,40,54,61,61,53,42,33,28,26,26,25,23,19,14,0,1,0,4
1357,0,0,0,0,0,0,0,11,24,46,67,75,63,41,23,14,15,20,26,27,24,18,11,0,1,0,4
1358,9,6,3,0,0,0,0,0,0,0,0,4,6,8,9,10,10,12,22,48,75,73,45,20,1,0,4
1359,0,0,0,0,0,0,0,0,0,0,0,6,9,13,14,15,15,17,17,17,14,9,0,0,1,0,4
1360,73,66,53,38,34,0,0,0,0,0,22,28,35,41,47,51,54,55,55,57,59,64,70,75,1,0,4
1361,0,0,0,0,0,0,0,0,0,0,24,32,40,47,53,55,56,57,57,58,58,54,47,36,1,0,4
1362,0,0,0,0,0,0,0,4,13,2.727273,0,26,34,43,51,50,36,23,16,15,12,9,5,1,1,0,4
1363,0,0,0,0,0,0,0,4,11,23,40,58,71,75,70,57,41,26,14,6,2,0,0,0,1,0,4
1364,0,0,0,0,0,0,0,0,0,0,0,8,15,24,27,24,20,26,46,71,75,51,0,0,1,0,4
1365,0,0,0,0,0,0,0,0,0,5,13,22,30,32,29,23,25,33,43,45,36,23,0,0,1,0,4
1366,47,51,45,29,0,0,0,0,0,0,4,8,13,18,20,20,17,17,29,54,75,67,47,39,1,0,4
1367,31,26,20,15,0,0,0,0,0,0,2,7,14,20,23,21,19,20,24,29,33,36,36,34,1,0,4
1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,75,53,22,0,0,0,0,0,0,1,0,4
1370,0,0,0,0,0,0,0,0,0,0,16,27,30,28,24,24,30,39,51,57,58,50,36,22,1,0,4
1371,0,0,0,0,0,0,0,0,0,0,29,48,62,63,50,35,29,35,44,46,37,21,0,0,1,0,4
1372,0,0,0,0,0,0,0,0,0,9,13,16,20,23,24,27,30,37,49,65,75,70,53,0,1,0,4
1373,0,0,0,0,0,0,0,0,0,20,26,31,35,34,31,27,26,30,40,47,47,38,0,0,1,0,4
1374,75,54,27,0,0,0,0,0,0,0,0,11,18,24,32,37,40,42,45,48,51,54,61,73,1,0,4
1375,12,5,0,0,0,0,0,0,0,0,0,11,15,18,20,23,26,32,32,25,19,18,20,18,1,0,4
1376,0,0,0,0,0,0,0,0,0,0,0,9,20,30,36,35,32,39,57,75,72,50,24,0,1,0,4
1377,0,0,0,0,0,0,0,0,0,0,0,14,23,32,36,32,29,32,38,30,0,0,0,0,1,0,4
1378,0,0,0,0,0,0,0,0,27,44,39,48,51,36,20,12,10,0,0,0,0,0,0,0,1,0,4
1379,0,0,0,0,0,0,0,0,14,36,59,68,73,75,62,35,14,0,0,0,0,0,0,0,1,0,4
1380,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,43,62,67,62,57,54,51,42,1,0,4
1381,26,0,0,0,0,0,0,0,0,0,34,57,62,49,35,32,41,53,62,68,68,62,51,38,1,0,4
1382,0,0,0,0,0,0,0,0,0,0,0,18,41,57,56,39,27,39,65,75,54,26,0,0,1,0,4
1383,0,0,0,0,0,0,0,0,0,0,0,13,32,49,49,34,24,34,53,64,0,0,0,0,1,0,4
1384,75,73,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,19,28,42,57,66,1,0,4
1385,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,11,11,8,5,1,0,4
1386,45,27,11,0,0,0,0,0,0,11,18,25,31,33,32,29,29,36,51,66,75,71,64,57,1,0,4
1387,12,7,0,0,0,0,0,0,0,14,25,36,44,46,43,38,34,35,39,43,43,38,30,20,1,0,4
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,65,75,60,30,0,1,0,4
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,57,53,30,0,0,0,1,0,4
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,64,75,65,42,0,1,0,4
1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,42,41,26,0,0,1,0,4
1392,0,0,0,0,0,0,0,0,0,0,17,27,33,32,0,0,0,28,46,64,75,70,54,0,1,0,4
1393,0,0,0,0,0,0,0,0,0,0,15,38,60,59,0,0,0,26,35,40,38,28,0,0,1,0,4
1394,0,0,0,0,0,0,0,0,0,0,0,19,33,43,48,49,55,67,75,69,51,36,41,0,1,0,4
1395,0,0,0,0,0,0,0,0,0,0,0,15,31,47,53,51,50,52,51,44,30,0,0,0,1,0,4
1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,64,75,64,42,0,1,0,4
1397,0,0,0,0,0,0,0,0,0,0,20,36,44,34,0,0,0,29,45,53,47,32,0,0,1,0,4
1398,0,0,0,0,0,0,0,0,0,17,34,53,64,63,52,40,37,47,63,75,72,58,37,0,1,0,4
1399,0,0,0,0,0,0,0,0,0,29,44,57,69,73,63,50,47,55,62,62,51,34,0,0,1,0,4
1400,0,0,0,0,0,0,0,0,0,0,9,12,15,18,21,25,34,48,64,75,72,57,37,0,1,0,4
1401,0,0,0,0,0,0,0,0,0,0,12,17,22,26,29,34,40,44,45,40,29,0,0,0,1,0,4
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,65,72,56,31,0,1,0,4
1403,0,0,0,0,0,0,0,0,0,0,0,13,24,26,0,0,0,16,25,29,24,0,0,0,1,0,4
1404,26,29,35,42,48,51,50,44,75,50,28,12,6,3.0,0,8,12,18,25,30,32,30,28,26,1,0,4
1405,38,38,35,24,0,0,0,0,11,19,28,35,39,38,35,32,32,37,44,50,52,49,42,38,1,0,4
1406,66,47,27,0,0,0,0,0,0,0,0,0,0,0,0,17,24,30,36,40,48,60,71,75,1,0,4
1407,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,20,28,35,38,38,32,26,1,0,4
1408,42,48,48,40,0,0,0,0,0,0,0,0,12,16,18,23,25,30,33,38,42,42,40,38,1,0,4
1409,0,0,0,0,0,0,0,0,0,0,0,0,32,75,66,34,32,45,53,58,53,43,30,17,1,0,4
1410,0,0,0,0,0,0,0,0,0,0,0,8,14,20,27,33,39,49,60,70,75,69,56,0,1,0,4
1411,0,0,0,0,0,0,0,0,0,0,0,6,17,29,35,33,28,0,0,0,0,0,0,0,1,0,4
1412,0,0,0,0,0,0,0,15,18.556701,0,42,64,66,60,57,47,27,0,0,0,0,0,0,0,1,0,4
1413,0,0,0,0,0,0,0,17,44,69,75,68,62,47,26,0,0,0,0,0,0,0,0,0,1,0,4
1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,55,75,75,55,30,0,1,0,4
1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,31,42,44,36,23,0,0,1,0,4
1416,25,8,0,0,0,0,0,0,0,0,0,18,25,28,26,24,24,33,44,45,41,45,52,45,1,0,4
1417,1,0,0,0,0,0,0,0,0,0,0,9,14,18,19,19,21,26,29,29,21,12,5,1,1,0,4
1418,75,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,8,21,45,69,1,0,4
1419,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,20,32,39,38,1,0,4
1420,0,0,0,0,0,0,0,0,0,0,0,15,26,35,39,33,28,32,51,71,71,47,21,0,1,0,4
1421,0,0,0,0,0,0,0,0,0,0,0,14,23,29,26,23,32,52,69,68,47,23,0,0,1,0,4
1422,0,0,0,0,0,0,0,19,28,34,36,33,28,25,25,30,37,45,52,60,69,75,66,45,1,0,4
1423,0,0,0,0,0,0,0,19,29,38,45,47,44,39,36,35,35,34,32,41,56,36,8,0,1,0,4
1424,36,21,8,0,0,0,0,0,0,0,0,0,0,0,5,7,12,20,36,51,57,54,48,45,1,0,4
1425,4,1,0,0,0,0,0,0,0,0,0,0,0,0,12,15,20,24,25,25,23,20,13,8,1,0,4
1426,0,0,0,0,0,0,0,0,0,0,0,9,20,28,24,0,20,36,60,75,71,52,29,0,1,0,4
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,50,64,50,24,0,0,1,0,4
1428,0,0,0,0,0,0,0,0,0,0,0,41,49,66,24,8,16,33,57,57,49,0,0,0,1,0,4
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1430,0,0,0,0,0,0,0,0,0,0,0,0,37,47,47,35,21,21,31,42,47,37,0,0,1,0,4
1431,0,0,0,0,0,0,0,0,0,0,0,0,21,32,35,35,38,35,32,26,53,75,0,0,1,0,4
1432,0,0,0,0,0,0,0,0,0,24,39,52,63,69,69,60,42,0,0,0,0,0,0,0,1,0,4
1433,0,0,0,0,0,0,0,0,0,0,0,0,25,31,28,17,0,0,0,0,0,0,0,0,1,0,4
1434,0,0,0,0,0,0,0,0,0,0,0,19,36,48,46,39,42,58,75,69,46,0,0,0,1,0,4
1435,0,0,0,0,0,0,0,0,0,0,0,23,44,45,33,35,42,48,59,71,59,0,0,0,1,0,4
1436,61,63,48,26,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,29,45,50,48,48,1,0,4
1437,72,56,35,19,0,0,0,0,0,0,0,0,0,0,0,0,8,11,13,19,26,43,62,75,1,0,4
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,60,75,74,61,43,0,1,0,4
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,54,59,47,0,0,0,1,0,4
1440,0,0,0,0,0,0,0,0,0,0,9,15,21,28,34,39,42,44,51,66,74,58,32,0,1,0,4
1441,0,0,0,0,0,0,0,0,0,0,6,14,24,38,50,57,61,66,74,75,62,40,0,0,1,0,4
1442,0,0,0,0,0,0,0,0,0,0,6,20,30,36,36,18,8,9,22,30,25,0,0,0,1,0,4
1443,0,0,0,0,0,0,0,0,0,0,3,12,24,38,41,35,24,24,28,23,12,0,0,0,1,0,4
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1446,0,0,0,0,0,0,0,0,0,0,0,23,37,52,59,56,52,57,66,63,41,20,0,0,1,0,4
1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1448,29,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,50,49,43,44,42,1,0,4
1449,0,0,0,0,0,0,0,0,0,0,0,34,53,67,71,65,59,65,75,74,61,50,38,22,1,0,4
1450,0,0,0,0,0,0,0,0,9,22,42,63,69,60,42,30,30,41,55,63,60,46,30,0,1,0,4
1451,0,0,0,0,0,0,0,0,14,38,65,75,67,59,55,47,40,41,46,44,33,20,0,0,1,0,4
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,75,72,67,69,0,1,0,4
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,62,62,53,0,0,1,0,4
1454,0,0,0,0,0,0,0,0,0,0,0,7,13,20,25,28,31,38,51,64,69,62,43,0,1,0,4
1455,0,0,0,0,0,0,0,0,0,0,0,7,11,15,16,16,17,24,34,38,32,20,0,0,1,0,4
1456,0,0,0,0,0,0,0,0,0,0,0,25,38,39,30,22,24,37,56,69,70,57,38,0,1,0,4
1457,0,0,0,0,0,0,0,0,0,0,0,36,56,71,72,68,68,74,75,65,44,24,0,0,1,0,4
1458,43,64,71,50,0,0,0,0,0,0,0,21,44,59,52,36,30,32,33,34,33,30,27,30,1,0,4
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,51,70,75,62,40,0,1,0,4
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1462,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,12,18,30,51,69,75,60,36,0,1,0,4
1463,0,0,0,0,0,0,0,0,0,0,10,14,18,19,19,21,27,36,44,41,32,0,0,0,1,0,4
1464,0,0,0,0,0,0,0,0,0,0,0,0,9,12,16,21,28,42,56,69,75,67,0,0,1,0,4
1465,0,0,0,0,0,0,0,0,0,0,0,0,12,20,32,46,56,60,59,50,0,0,0,0,1,0,4
1466,0,0,0,0,0,0,0,0,0,0,0,6,12,18,24,27,30,33,46,56,52,33,0,0,1,0,4
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1468,31,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,21,21,15,15,21,26,37,37,1,0,4
1469,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,21,53,69,48,38,48,59,53,38,1,0,4
1470,0,0,0,0,0,0,0,0,1,5,10,17,23,28,30,30,30,36,55,75,70,0,0,0,1,0,4
1471,0,0,0,0,0,0,0,0,2,9,20,33,44,51,50,44,37,32,30,25,16,0,0,0,1,0,4
1472,0,0,0,0,0,0,0,0,0,0,0,25,41,50,48,42,39,38,33,31,45,0,0,0,1,0,4
1473,0,0,0,0,0,0,0,0,0,0,0,20,30,40,47,50,50,56,63,62,49,0,0,0,1,0,4
1474,0,0,0,0,0,0,0,0,0,0,10,17,24,29,36,51,71,75,59,45,42,41,37,0,1,0,4
1475,0,0,0,0,0,0,0,0,0,0,17,27,27,20,19,23,27,28,25,20,14,8,4,0,1,0,4
1476,0,0,0,0,0,0,0,0,0,0,0,9,20,32,41,42,38,39,49,66,75,66,45,0,1,0,4
1477,0,0,0,0,0,0,0,0,0,0,0,11,18,26,34,41,48,58,67,68,60,42,0,0,1,0,4
1478,57,26,6,0,0,0,0,0,0,0,4,6,8,9,11,12,15,26,45,57,50,44,60,75,1,0,4
1479,8,5,0,0,0,0,0,0,0,0,3,5,8,10,12,15,19,22,23,24,23,20,15,11,1,0,4
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,63,75,72,62,43,0,1,0,4
1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,47,52,41,0,0,1,0,4
1482,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,0,0,18,38,62,68,50,22,0,1,0,4
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,29,23,0,0,0,1,0,4
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,73,72,75,0,0,1,0,4
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,53,53,40,22,0,0,1,0,4
1486,0,0,0,0,0,0,0,0,0,0,0,6,12,15,19,15,12,19,48,75,58,22,3,0,1,0,4
1487,0,0,0,0,0,0,0,0,0,0,0,16,35,29,10,6,10,16,20,16,13,6,0,0,1,0,4
1488,0,0,0,0,0,0,0,0,0,0,0,6,7,9,9,0,0,31,62,71,57,47,29,0,1,0,4
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1490,28,15,7,0,0,0,0,0,0,0,0,32,52,65,64,54,46,48,57,69,75,71,59,43,1,0,4
1491,0,0,0,0,0,0,0,0,0,0,0,32,48,56,53,44,37,35,35,33,29,22,14,8,1,0,4
1492,0,0,0,0,0,0,0,0,0,0,0,0,40,63,57,35,39,54,45,20,0,0,0,0,1,0,4
1493,0,0,0,0,0,0,0,0,0,0,0,0,32,39,25,26,30,29,25,19,0,0,0,0,1,0,4
1494,0,0,0,0,0,0,0,0,0,0,14,23,33,42,48,50,52,57,67,75,71,57,38,0,1,0,4
1495,0,0,0,0,0,0,0,0,0,0,11,28,46,48,38,34,40,47,49,43,32,20,0,0,1,0,4
1496,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,60,65,57,43,29,1,0,4
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,59,66,46,20,0,0,1,0,4
1498,32,12,0,0,0,0,0,0,0,0,0,0,8,12,15,17,20,30,51,63,55,45,46,46,1,0,4
1499,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,38,38,32,25,16,8,1,0,4
1500,0,0,0,0,0,0,0,0,0,0,0,0,30,38,33,27,38,60,70,62,41,0,0,0,1,0,4
1501,0,0,0,0,0,0,0,0,0,0,0,0,25,32,36,36,38,44,57,56,33,0,0,0,1,0,4
1502,0,0,0,0,0,0,0,12,22,35,45,51,54,48,42,0,0,0,0,0,0,0,0,0,1,0,4
1503,0,0,0,0,0,0,0,29,45,62,75,71,59,39,20,0,0,0,0,0,0,0,0,0,1,0,4
1504,0,0,0,0,0,0,0,0,0,0,17,34,51,56,48,33,24,29,44,60,66,58,40,0,1,0,4
1505,0,0,0,0,0,0,0,0,0,0,30,53,71,71,53,32,26,41,62,59,32,0,0,0,1,0,4
1506,47,27,12,0,0,0,0,0,0,0,14,18,21,24,23,22,21,27,37,52,66,75,73,63,1,0,4
1507,14,8,0,0,0,0,0,0,0,0,16,22,29,32,33,32,33,35,38,41,41,37,29,21,1,0,4
1508,0,0,0,0,0,0,0,0,28,51,51,28,8,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1509,0,0,0,0,0,0,0,0,23,56,75,56,23,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1510,0,0,0,0,0,0,0,0,0,0,0,30,44,38,0,0,0,33,54,72,75,61,40,0,1,0,4
1511,0,0,0,0,0,0,0,0,0,0,0,35,60,60,35,0,0,0,0,0,0,0,0,0,1,0,4
1512,0,0,0,0,0,0,0,0,0,0,24,33,41,46,47,44,43,49,63,75,72,60,43,0,1,0,4
1513,0,0,0,0,0,0,0,0,0,0,32,43,50,50,45,42,41,41,38,31,20,0,0,0,1,0,4
1514,0,0,0,0,0,0,0,0,0,0,0,31,38,37,30,26,33,51,66,63,43,0,0,0,1,0,4
1515,0,0,0,0,0,0,0,0,0,0,0,21,36,47,47,40,36,43,52,50,35,0,0,0,1,0,4
1516,0,0,0,0,0,0,0,0,0,0,9,14,18,21,20,19,24,40,63,75,68,56,40,0,1,0,4
1517,0,0,0,0,0,0,0,0,0,0,9,17,24,26,23,20,23,29,37,40,36,27,0,0,1,0,4
1518,0,0,0,0,0,0,0,0,0,3,11,21,31,33,27,17,9,11,29,58,75,57,27,0,1,0,4
1519,0,0,0,0,0,0,0,0,0,8,17,27,38,41,38,29,23,23,29,33,32,23,0,0,1,0,4
1520,62,33,0,0,0,0,0,0,11,15,20,24,27,27,27,25,24,26,31,37,42,51,65,75,1,0,4
1521,0,0,0,0,0,0,0,0,14,18,22,25,27,28,28,26,23,22,22,23,24,23,19,14,1,0,4
1522,0,0,0,0,0,0,0,0,0,0,25,37,45,46,42,37,39,49,64,75,72,57,37,0,1,0,4
1523,0,0,0,0,0,0,0,0,0,0,29,44,53,50,42,36,33,35,42,49,44,0,0,0,1,0,4
1524,0,0,0,0,0,0,0,0,0,0,0,7,11,14,18,21,24,30,39,50,55,49,34,18,1,0,4
1525,0,0,0,0,0,0,0,0,0,0,0,15,23,25,26,23,21,25,32,35,29,19,0,0,1,0,4
1526,0,0,0,0,0,0,0,15,35,12.98077,0,59,75,72,52,29,0,0,0,0,0,0,0,0,1,0,4
1527,0,0,0,0,0,0,0,10,23,42,60,68,62,44,0,0,0,0,0,0,0,0,0,0,1,0,4
1528,5,0,0,0,0,0,0,0,0,0,15,39,59,50,26,15,21,35,50,57,54,42,27,13,1,0,4
1529,0,0,0,0,0,0,0,0,0,0,27,51,64,54,31,14,11,17,26,27,21,11,3,0,1,0,4
